nombre,categoria,direccion,ciudad,pais,telefono,sitio_web,email,rating,total_reviews,google_maps_url,tiene_web,tiene_telefono,prioridad,mensaje_whatsapp
Flora productos,Tienda de accesorios de moda,"Máximo Silva 13, Cuajimalpa de Morelos, Ciudad de México, Cd. de México","Cuajimalpa de Morelos, Ciudad de México",MX,+52 55 3370 4929,https://floraaccesoriosboda.mitiendanube.com/,,4.6,7,https://www.google.com/maps/search/?api=1&query=Flora%20productos&query_place_id=ChIJuSVso6f4zYURUFADBHAH-t4,Sí,Sí,MEDIA,"Hola 👋 Vi *Flora productos* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Kahlo - Ropa para Mujeres,Tienda de ropa de mujer,"Arenales 1676, ABP, Cdad. Autónoma de Buenos Aires",ABP,AR,+54 11 4552-8912,https://kahloropaparamujeres2.mitiendanube.com/productos/,,4.3,7,https://www.google.com/maps/search/?api=1&query=Kahlo%20-%20Ropa%20para%20Mujeres&query_place_id=ChIJHdOBhb7KvJURjUFKNl4q01A,Sí,Sí,MEDIA,"Hola 👋 Vi *Kahlo - Ropa para Mujeres* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con tu tienda — menos tiempo en mensajes, más ventas cerradas.

¿interesa una demo rápida?"
Nohorita Moda Infantil,Tienda de ropa infantil,"KR 19 18 40 SUR BOGOTA, Bogotá, Cundinamarca",Bogotá,CO,+57 313 8807640,http://www.nohorita.com/,,5,7,https://www.google.com/maps/search/?api=1&query=Nohorita%20Moda%20Infantil&query_place_id=ChIJtW4WS96YP44RLzzQFS4Pn4U,Sí,Sí,MEDIA,"Hola 👋 Vi *Nohorita Moda Infantil* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Suakids Tienda infantil,Tienda de ropa infantil,"transversal 78 L# 68, Cl. 35 Sur, Bogotá, Bogotá",Bogotá,CO,+57 318 2368624,http://www.suakids.com/,,4.9,7,https://www.google.com/maps/search/?api=1&query=Suakids%20Tienda%20infantil&query_place_id=ChIJN5nZ1mifP44RUzRFb9jfSyg,Sí,Sí,MEDIA,"Hola 👋 Vi *Suakids Tienda infantil* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Ámbar Boutique,Tienda de ropa de mujer,"Centro Comercial Real Plaza, Local 110, Bogotá, Bogotá",Bogotá,CO,+57 313 8584834,https://www.ambarboutique.com.co/,,4.5,6,https://www.google.com/maps/search/?api=1&query=%C3%81mbar%20Boutique&query_place_id=ChIJ352T-xOZP44REaFLATa7p9o,Sí,Sí,MEDIA,"Hola 👋 Vi *Ámbar Boutique* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
K-TA diseño de accesorios,Tienda de accesorios de moda,"Cl. 40k Sur #74 d 38, Bogotá, Cundinamarca",Bogotá,CO,+57 312 2734652,https://k-ta-accesorios.minegos.co/,,5,6,https://www.google.com/maps/search/?api=1&query=K-TA%20dise%C3%B1o%20de%20accesorios&query_place_id=ChIJWaSNHwyfP44RsfKYAK_Otnw,Sí,Sí,MEDIA,"Hola 👋 Vi *K-TA diseño de accesorios* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Moon Moda,Tienda de accesorios de moda,"Castelli 247, Cdad. Autónoma de Buenos Aires, Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,AR,+54 11 3046-8899,https://moonmoda.mitiendanube.com/,,5,5,https://www.google.com/maps/search/?api=1&query=Moon%20Moda&query_place_id=ChIJpek3ChPLvJURYkpphDKKtSM,Sí,Sí,MEDIA,"Hola 👋 Vi *Moon Moda* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con tu tienda — menos tiempo en mensajes, más ventas cerradas.

¿interesa una demo rápida?"
La Boutique,Tienda de ropa de mujer,"Paraná 1081, Cdad. Autónoma de Buenos Aires, Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,AR,+54 11 4813-1081,https://laboutiquemoda.empretienda.com.ar/,,5,5,https://www.google.com/maps/search/?api=1&query=La%20Boutique&query_place_id=ChIJka0cMbnKvJURuCH_uCL_fEM,Sí,Sí,MEDIA,"Hola 👋 Vi *La Boutique* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con tu tienda — menos tiempo en mensajes, más ventas cerradas.

¿interesa una demo rápida?"
Ayla's Boutique,Tienda de ropa de mujer,"Carrera 18, Cl. 29 Sur #19B, Restrepo, Bogotá",Restrepo,CO,+57 311 5985093,http://aylasboutiques.com/es-co,,5,4,https://www.google.com/maps/search/?api=1&query=Ayla's%20Boutique&query_place_id=ChIJE2nHLU6ZP44R860sxrnDRDY,Sí,Sí,MEDIA,"Hola 👋 Vi *Ayla's Boutique* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Andariegotienda,Tienda de ropa,"Cl. 113 #75a-9, Medellín, Castilla, Medellín, Antioquia","Medellín, Castilla, Medellín",CO,+57 305 2451195,https://instagram.com/andariegotienda?igshid=qdmlhavzuxy6,,5,4,https://www.google.com/maps/search/?api=1&query=Andariegotienda&query_place_id=ChIJi1RUd1wvRI4Rd3uIXLqvy0g,Sí,Sí,MEDIA,"Hola 👋 Vi *Andariegotienda* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Love Accesorios,Tienda de ropa de mujer,"Paraguay 2070, C1121ABF, Cdad. Autónoma de Buenos Aires",C1121ABF,AR,+54 9 11 2513-8634,https://instagram.com/love.accesorios.oficial?igshid=YWJhMjlhZTc=,,4.7,3,https://www.google.com/maps/search/?api=1&query=Love%20Accesorios&query_place_id=ChIJbdhnZ67LvJURF893_hojbes,Sí,Sí,MEDIA,"Hola 👋 Vi *Love Accesorios* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con tu tienda — menos tiempo en mensajes, más ventas cerradas.

¿interesa una demo rápida?"
Ropa y Calzado MOCA SHOES,Tienda de botas,"Cl. 57b Sur #70 60, Bogotá, Bogotá",Bogotá,CO,+57 302 1277075,https://wa.me/573021277075,,5,3,https://www.google.com/maps/search/?api=1&query=Ropa%20y%20Calzado%20MOCA%20SHOES&query_place_id=ChIJiYoAQLyfP44RbB9TMmmJb_U,Sí,Sí,MEDIA,"Hola 👋 Vi *Ropa y Calzado MOCA SHOES* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Joyas en Plata al por mayor Bogota,Joyería mayorista,"Cra. 70d #78-28, Bogotá, Cundinamarca",Bogotá,CO,+57 350 3645404,https://cinnamonjoyeros.com/,,5,3,https://www.google.com/maps/search/?api=1&query=Joyas%20en%20Plata%20al%20por%20mayor%20Bogota&query_place_id=ChIJCbyTTiObP44RWz638UJYLEE,Sí,Sí,MEDIA,"Hola 👋 Vi *Joyas en Plata al por mayor Bogota* en Google y en su sitio web.

Una pregunta rápida — ¿tiene automatizado el seguimiento de clientes que consultan por WhatsApp o redes sociales?

En Nexora IA conectamos el WhatsApp de joyerías con un asistente IA que responde, califica interesados y los pasa a su equipo listos para cerrar.

¿quiere que le comparta un caso real de cómo funciona?"
Originals and Replicas,Zapatería,"Cl. 76bb #82 F 77, Medellín, Robledo, Medellín, Antioquia","Medellín, Robledo, Medellín",CO,+57 313 6346157,https://originals-and-replicas.ueniweb.com/?utm_campaign=gmb,,5,3,https://www.google.com/maps/search/?api=1&query=Originals%20and%20Replicas&query_place_id=ChIJxzMn0sApRI4RdEdep1DS3AE,Sí,Sí,MEDIA,"Hola 👋 Vi *Originals and Replicas* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Pañalera Tomás Baby Mundo Infantil,Tienda de artículos para bebés,"Cra 71A #78A-18, Medellín, Robledo, Medellín, Antioquia","Medellín, Robledo, Medellín",CO,+57 321 2219178,https://instagram.com/tomasbaby_mundoinfantil?igshid=YmMyMTA2M2Y=,,5,3,https://www.google.com/maps/search/?api=1&query=Pa%C3%B1alera%20Tom%C3%A1s%20Baby%20Mundo%20Infantil&query_place_id=ChIJ38EXzigpRI4Rm3KRylL-TZA,Sí,Sí,MEDIA,"Hola 👋 Vi *Pañalera Tomás Baby Mundo Infantil* en Google.

¿tiene automatizado algún proceso en su negocio — atención al cliente, inventario, seguimiento de ventas?

En Nexora IA construimos sistemas de automatización para tiendas como la su — sin complicaciones técnicas y con resultados medibles desde el primer mes.

¿quiere contarme en qué parte del negocio le gustaría ahorrar más tiempo?"
Emy boutique,Tienda de ropa de mujer,"Av de Las Palmas 23, Milpa Alta, Ciudad de México, Cd. de México","Milpa Alta, Ciudad de México",MX,+52 55 4573 6890,https://www.facebook.com/Emyboutique21/,,5,2,https://www.google.com/maps/search/?api=1&query=Emy%20boutique&query_place_id=ChIJBaSIzj8bzoURoRJ1D5tB8Ek,Sí,Sí,MEDIA,"Hola 👋 Vi *Emy boutique* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
TOTALMODA,Zapatería,"Av. Leandro Valle 199, Cuajimalpa de Morelos, Ciudad de México, Cd. de México","Cuajimalpa de Morelos, Ciudad de México",MX,+52 55 4070 5200,https://www.totalmoda.shop/,,5,2,https://www.google.com/maps/search/?api=1&query=TOTALMODA&query_place_id=ChIJrcAIm4AH0oURGOEgyMTE6jY,Sí,Sí,MEDIA,"Hola 👋 Vi *TOTALMODA* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
"Shadam Boutique ""Ropa de Importación y Accesorios""",Tienda de ropa,"Leona Vicario 50, Cuauhtémoc, Ciudad de México, Cd. de México","Cuauhtémoc, Ciudad de México",MX,+52 56 1341 3209,https://www.facebook.com/profile.php?id=100041445083557,,5,2,https://www.google.com/maps/search/?api=1&query=Shadam%20Boutique%20%22Ropa%20de%20Importaci%C3%B3n%20y%20Accesorios%22&query_place_id=ChIJN8atsHf50YURFkf_VmF02qU,Sí,Sí,MEDIA,"Hola 👋 Vi *Shadam Boutique ""Ropa de Importación y Accesorios""* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
CoCo Boutique Woman,Tienda de ropa de mujer,"Unnamed Road, Bogotá, Bogotá",Bogotá,CO,+57 319 7861705,https://www.facebook.com/COCOBoutiquefemme/,,5,2,https://www.google.com/maps/search/?api=1&query=CoCo%20Boutique%20Woman&query_place_id=ChIJe8bI_huiP44RIF3zWkhrXHY,Sí,Sí,MEDIA,"Hola 👋 Vi *CoCo Boutique Woman* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
JAEL Accesorios,Tienda de accesorios de moda,"Cl. 38A Sur #50a 66 piso 2, Bogotá, Bogotá",Bogotá,CO,+57 321 2375479,https://listado.mercadolibre.com.co/_CustId_482934394_NoIndex_True,,5,2,https://www.google.com/maps/search/?api=1&query=JAEL%20Accesorios&query_place_id=ChIJi4lBHgCfP44Rqwdl_QNZnEI,Sí,Sí,MEDIA,"Hola 👋 Vi *JAEL Accesorios* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
Ropa y Calzado MOCA SHOES,Tienda de ropa de vestir,"Cra. 63 #57B-40SUR, Bogotá, Bogotá",Bogotá,CO,+57 302 1277075,https://wa.me/573021277075,,5,2,https://www.google.com/maps/search/?api=1&query=Ropa%20y%20Calzado%20MOCA%20SHOES&query_place_id=ChIJH-cHw7yfP44RH3D2Rc7EvpE,Sí,Sí,MEDIA,"Hola 👋 Vi *Ropa y Calzado MOCA SHOES* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
CALZADO PAUSSINY,Fábrica de zapatos,"Tv. 24I #16 - 71 sur, Bogotá, Cundinamarca",Bogotá,CO,+57 300 7906815,https://www.instagram.com/calzadopaussiny/,,5,2,https://www.google.com/maps/search/?api=1&query=CALZADO%20PAUSSINY&query_place_id=ChIJZ2VIXFKZP44R_hwZi7OqNZM,Sí,Sí,MEDIA,"Hola 👋 Vi *CALZADO PAUSSINY* en Google.

¿tiene automatizado algún proceso en su negocio — atención al cliente, inventario, seguimiento de ventas?

En Nexora IA construimos sistemas de automatización para tiendas como la su — sin complicaciones técnicas y con resultados medibles desde el primer mes.

¿quiere contarme en qué parte del negocio le gustaría ahorrar más tiempo?"
Fashion Store Yina Osorio,Tienda de ropa de mujer,"Cl 20E #43-50, Medellín, Bello, Antioquia","Medellín, Bello",CO,+57 300 6755435,https://www.instagram.com/fashionstoreym_?igsh=eHMwcDFkdjJqdXR5,,5,2,https://www.google.com/maps/search/?api=1&query=Fashion%20Store%20Yina%20Osorio&query_place_id=ChIJh14HMVMvRI4RB28W2I5mieA,Sí,Sí,MEDIA,"Hola 👋 Vi *Fashion Store Yina Osorio* — tienen buen trabajo en web y redes.

¿Están usando alguna herramienta para automatizar respuestas en WhatsApp o gestionar el inventario en tiempo real?

En Nexora IA integramos eso directamente con su tienda — menos tiempo en mensajes, más ventas cerradas.

¿le interesa una demo rápida?"
